time,WIN@N
2018-03-01 12:00:00,86775.0
2018-03-01 12:15:00,86850.0
2018-03-01 12:30:00,86845.0
2018-03-01 12:45:00,86540.0
2018-03-01 13:00:00,86370.0
2018-03-01 13:15:00,86390.0
2018-03-01 13:30:00,86855.0
2018-03-01 13:45:00,86730.0
2018-03-01 14:00:00,86565.0
2018-03-01 14:15:00,86475.0
2018-03-01 14:30:00,86640.0
2018-03-01 14:45:00,86495.0
2018-03-01 15:00:00,86255.0
2018-03-01 15:15:00,86295.0
2018-03-01 15:30:00,85935.0
2018-03-01 15:45:00,85650.0
2018-03-01 16:00:00,85395.0
2018-03-01 16:15:00,85750.0
2018-03-01 16:30:00,85700.0
2018-03-01 16:45:00,85880.0
2018-03-01 17:00:00,86215.0
2018-03-01 17:15:00,86090.0
2018-03-01 17:30:00,85835.0
2018-03-01 17:45:00,86180.0
2018-03-01 18:00:00,86185.0
2018-03-02 09:00:00,85625.0
2018-03-02 09:15:00,85650.0
2018-03-02 09:30:00,85675.0
2018-03-02 09:45:00,85370.0
2018-03-02 10:00:00,85520.0
2018-03-02 10:15:00,85390.0
2018-03-02 10:30:00,85440.0
2018-03-02 10:45:00,85305.0
2018-03-02 11:00:00,85115.0
2018-03-02 11:15:00,85280.0
2018-03-02 11:30:00,84675.0
2018-03-02 11:45:00,84735.0
2018-03-02 12:00:00,84870.0
2018-03-02 12:15:00,84690.0
2018-03-02 12:30:00,84915.0
2018-03-02 12:45:00,84880.0
2018-03-02 13:00:00,84935.0
2018-03-02 13:15:00,85050.0
2018-03-02 13:30:00,85140.0
2018-03-02 13:45:00,85355.0
2018-03-02 14:00:00,85405.0
2018-03-02 14:15:00,85485.0
2018-03-02 14:30:00,85665.0
2018-03-02 14:45:00,85755.0
2018-03-02 15:00:00,85545.0
2018-03-02 15:15:00,85560.0
2018-03-02 15:30:00,85615.0
2018-03-02 15:45:00,85635.0
2018-03-02 16:00:00,85945.0
2018-03-02 16:15:00,85830.0
2018-03-02 16:30:00,85985.0
2018-03-02 16:45:00,85865.0
2018-03-02 17:00:00,85915.0
2018-03-02 17:15:00,86090.0
2018-03-02 17:30:00,86365.0
2018-03-02 17:45:00,86505.0
2018-03-02 18:00:00,86500.0
2018-03-05 09:00:00,86295.0
2018-03-05 09:15:00,86165.0
2018-03-05 09:30:00,86230.0
2018-03-05 09:45:00,86125.0
2018-03-05 10:00:00,86235.0
2018-03-05 10:15:00,85925.0
2018-03-05 10:30:00,85935.0
2018-03-05 10:45:00,85825.0
2018-03-05 11:00:00,85905.0
2018-03-05 11:15:00,85880.0
2018-03-05 11:30:00,86045.0
2018-03-05 11:45:00,85935.0
2018-03-05 12:00:00,85895.0
2018-03-05 12:15:00,86145.0
2018-03-05 12:30:00,86365.0
2018-03-05 12:45:00,86420.0
2018-03-05 13:00:00,86545.0
2018-03-05 13:15:00,86660.0
2018-03-05 13:30:00,86675.0
2018-03-05 13:45:00,86715.0
2018-03-05 14:00:00,86700.0
2018-03-05 14:15:00,86675.0
2018-03-05 14:30:00,86685.0
2018-03-05 14:45:00,86715.0
2018-03-05 15:00:00,86825.0
2018-03-05 15:15:00,86780.0
2018-03-05 15:30:00,86775.0
2018-03-05 15:45:00,86765.0
2018-03-05 16:00:00,86595.0
2018-03-05 16:15:00,86435.0
2018-03-05 16:30:00,86590.0
2018-03-05 16:45:00,86625.0
2018-03-05 17:00:00,86500.0
2018-03-05 17:15:00,86525.0
2018-03-05 17:30:00,86675.0
2018-03-05 17:45:00,86635.0
2018-03-05 18:00:00,86530.0
2018-03-06 09:00:00,87195.0
2018-03-06 09:15:00,87380.0
2018-03-06 09:30:00,87350.0
2018-03-06 09:45:00,87500.0
2018-03-06 10:00:00,87525.0
2018-03-06 10:15:00,87470.0
2018-03-06 10:30:00,87375.0
2018-03-06 10:45:00,87325.0
2018-03-06 11:00:00,87480.0
2018-03-06 11:15:00,87295.0
2018-03-06 11:30:00,87180.0
2018-03-06 11:45:00,87330.0
2018-03-06 12:00:00,87210.0
2018-03-06 12:15:00,87110.0
2018-03-06 12:30:00,87110.0
2018-03-06 12:45:00,86815.0
2018-03-06 13:00:00,86905.0
2018-03-06 13:15:00,86790.0
2018-03-06 13:30:00,86905.0
2018-03-06 13:45:00,87225.0
2018-03-06 14:00:00,87130.0
2018-03-06 14:15:00,87095.0
2018-03-06 14:30:00,87225.0
2018-03-06 14:45:00,87295.0
2018-03-06 15:00:00,87260.0
2018-03-06 15:15:00,87220.0
2018-03-06 15:30:00,87040.0
2018-03-06 15:45:00,86985.0
2018-03-06 16:00:00,86985.0
2018-03-06 16:15:00,86990.0
2018-03-06 16:30:00,87055.0
2018-03-06 16:45:00,86975.0
2018-03-06 17:00:00,86705.0
2018-03-06 17:15:00,86740.0
2018-03-06 17:30:00,86490.0
2018-03-06 17:45:00,86320.0
2018-03-06 18:00:00,86105.0
2018-03-07 09:00:00,85670.0
2018-03-07 09:15:00,85875.0
2018-03-07 09:30:00,85770.0
2018-03-07 09:45:00,86000.0
2018-03-07 10:00:00,85995.0
2018-03-07 10:15:00,86240.0
2018-03-07 10:30:00,86155.0
2018-03-07 10:45:00,86055.0
2018-03-07 11:00:00,85955.0
2018-03-07 11:15:00,85900.0
2018-03-07 11:30:00,86090.0
2018-03-07 11:45:00,85570.0
2018-03-07 12:00:00,85375.0
2018-03-07 12:15:00,85295.0
2018-03-07 12:30:00,85515.0
2018-03-07 12:45:00,85575.0
2018-03-07 13:00:00,85450.0
2018-03-07 13:15:00,85535.0
2018-03-07 13:30:00,85435.0
2018-03-07 13:45:00,85145.0
2018-03-07 14:00:00,85120.0
2018-03-07 14:15:00,85205.0
2018-03-07 14:30:00,85250.0
2018-03-07 14:45:00,85225.0
2018-03-07 15:00:00,85140.0
2018-03-07 15:15:00,85520.0
2018-03-07 15:30:00,85470.0
2018-03-07 15:45:00,85460.0
2018-03-07 16:00:00,85535.0
2018-03-07 16:15:00,85380.0
2018-03-07 16:30:00,85450.0
2018-03-07 16:45:00,85435.0
2018-03-07 17:00:00,85770.0
2018-03-07 17:15:00,85820.0
2018-03-07 17:30:00,86100.0
2018-03-07 17:45:00,86120.0
2018-03-07 18:00:00,86050.0
2018-03-08 09:00:00,86230.0
2018-03-08 09:15:00,86245.0
2018-03-08 09:30:00,86345.0
2018-03-08 09:45:00,86325.0
2018-03-08 10:00:00,86395.0
2018-03-08 10:15:00,86125.0
2018-03-08 10:30:00,85915.0
2018-03-08 10:45:00,86010.0
2018-03-08 11:00:00,86025.0
2018-03-08 11:15:00,86110.0
2018-03-08 11:30:00,85720.0
2018-03-08 11:45:00,85605.0
2018-03-08 12:00:00,85455.0
2018-03-08 12:15:00,85245.0
2018-03-08 12:30:00,85180.0
2018-03-08 12:45:00,85090.0
2018-03-08 13:00:00,85300.0
2018-03-08 13:15:00,85360.0
2018-03-08 13:30:00,85260.0
2018-03-08 13:45:00,85450.0
2018-03-08 14:00:00,85265.0
2018-03-08 14:15:00,85440.0
2018-03-08 14:30:00,85415.0
2018-03-08 14:45:00,85445.0
2018-03-08 15:00:00,85495.0
2018-03-08 15:15:00,85250.0
2018-03-08 15:30:00,85180.0
2018-03-08 15:45:00,85320.0
2018-03-08 16:00:00,85275.0
2018-03-08 16:15:00,85320.0
2018-03-08 16:30:00,85465.0
2018-03-08 16:45:00,85635.0
2018-03-08 17:00:00,85775.0
2018-03-08 17:15:00,85785.0
2018-03-08 17:30:00,85475.0
2018-03-08 17:45:00,85600.0
2018-03-08 18:00:00,85620.0
2018-03-09 09:00:00,85835.0
2018-03-09 09:15:00,85780.0
2018-03-09 09:30:00,85760.0
2018-03-09 09:45:00,85750.0
2018-03-09 10:00:00,85680.0
2018-03-09 10:15:00,85480.0
2018-03-09 10:30:00,86265.0
2018-03-09 10:45:00,86395.0
2018-03-09 11:00:00,86600.0
2018-03-09 11:15:00,86380.0
2018-03-09 11:30:00,86385.0
2018-03-09 11:45:00,86795.0
2018-03-09 12:00:00,86745.0
2018-03-09 12:15:00,86615.0
2018-03-09 12:30:00,86900.0
2018-03-09 12:45:00,86810.0
2018-03-09 13:00:00,86880.0
2018-03-09 13:15:00,86975.0
2018-03-09 13:30:00,86840.0
2018-03-09 13:45:00,86920.0
2018-03-09 14:00:00,86870.0
2018-03-09 14:15:00,86705.0
2018-03-09 14:30:00,86690.0
2018-03-09 14:45:00,86585.0
2018-03-09 15:00:00,86705.0
2018-03-09 15:15:00,86690.0
2018-03-09 15:30:00,86785.0
2018-03-09 15:45:00,86715.0
2018-03-09 16:00:00,86825.0
2018-03-09 16:15:00,86775.0
2018-03-09 16:30:00,86720.0
2018-03-09 16:45:00,86730.0
2018-03-09 17:00:00,86850.0
2018-03-09 17:15:00,86825.0
2018-03-09 17:30:00,86895.0
2018-03-09 17:45:00,87025.0
2018-03-09 18:00:00,86930.0
2018-03-12 09:00:00,87280.0
2018-03-12 09:15:00,87260.0
2018-03-12 09:30:00,87305.0
2018-03-12 09:45:00,87375.0
2018-03-12 10:00:00,87310.0
2018-03-12 10:15:00,87325.0
2018-03-12 10:30:00,87375.0
2018-03-12 10:45:00,87455.0
2018-03-12 11:00:00,87425.0
2018-03-12 11:15:00,87605.0
2018-03-12 11:30:00,87500.0
2018-03-12 11:45:00,87295.0
2018-03-12 12:00:00,87270.0
2018-03-12 12:15:00,87120.0
2018-03-12 12:30:00,87225.0
2018-03-12 12:45:00,87145.0
2018-03-12 13:00:00,87365.0
2018-03-12 13:15:00,87270.0
2018-03-12 13:30:00,87225.0
2018-03-12 13:45:00,87295.0
2018-03-12 14:00:00,87280.0
2018-03-12 14:15:00,87330.0
2018-03-12 14:30:00,87430.0
2018-03-12 14:45:00,87430.0
2018-03-12 15:00:00,87390.0
2018-03-12 15:15:00,87450.0
2018-03-12 15:30:00,87540.0
2018-03-12 15:45:00,87510.0
2018-03-12 16:00:00,87500.0
2018-03-12 16:15:00,87540.0
2018-03-12 16:30:00,87655.0
2018-03-12 16:45:00,87500.0
2018-03-12 17:00:00,87445.0
2018-03-12 17:15:00,87380.0
2018-03-12 17:30:00,87335.0
2018-03-12 17:45:00,87330.0
2018-03-13 09:00:00,87615.0
2018-03-13 09:15:00,87580.0
2018-03-13 09:30:00,87780.0
2018-03-13 09:45:00,87875.0
2018-03-13 10:00:00,87930.0
2018-03-13 10:15:00,87760.0
2018-03-13 10:30:00,87825.0
2018-03-13 10:45:00,87635.0
2018-03-13 11:00:00,87605.0
2018-03-13 11:15:00,87710.0
2018-03-13 11:30:00,87460.0
2018-03-13 11:45:00,87235.0
2018-03-13 12:00:00,87205.0
2018-03-13 12:15:00,87200.0
2018-03-13 12:30:00,87260.0
2018-03-13 12:45:00,86930.0
2018-03-13 13:00:00,86840.0
2018-03-13 13:15:00,86785.0
2018-03-13 13:30:00,86905.0
2018-03-13 13:45:00,87070.0
2018-03-13 14:00:00,87170.0
2018-03-13 14:15:00,87045.0
2018-03-13 14:30:00,86820.0
2018-03-13 14:45:00,86765.0
2018-03-13 15:00:00,86785.0
2018-03-13 15:15:00,86945.0
2018-03-13 15:30:00,86915.0
2018-03-13 15:45:00,86915.0
2018-03-13 16:00:00,86835.0
2018-03-13 16:15:00,86855.0
2018-03-13 16:30:00,86760.0
2018-03-13 16:45:00,86875.0
2018-03-13 17:00:00,87075.0
2018-03-13 17:15:00,87070.0
2018-03-13 17:30:00,87005.0
2018-03-13 17:45:00,87000.0
2018-03-14 09:00:00,87440.0
2018-03-14 09:15:00,87465.0
2018-03-14 09:30:00,87400.0
2018-03-14 09:45:00,87315.0
2018-03-14 10:00:00,87450.0
2018-03-14 10:15:00,87485.0
2018-03-14 10:30:00,87215.0
2018-03-14 10:45:00,87080.0
2018-03-14 11:00:00,86890.0
2018-03-14 11:15:00,86880.0
2018-03-14 11:30:00,86810.0
2018-03-14 11:45:00,86780.0
2018-03-14 12:00:00,86500.0
2018-03-14 12:15:00,86565.0
2018-03-14 12:30:00,86465.0
2018-03-14 12:45:00,86500.0
2018-03-14 13:00:00,86275.0
2018-03-14 13:15:00,86380.0
2018-03-14 13:30:00,86405.0
2018-03-14 13:45:00,86410.0
2018-03-14 14:00:00,86430.0
2018-03-14 14:15:00,86540.0
2018-03-14 14:30:00,86640.0
2018-03-14 14:45:00,86640.0
2018-03-14 15:00:00,86600.0
2018-03-14 15:15:00,86630.0
2018-03-14 15:30:00,86380.0
2018-03-14 15:45:00,86635.0
2018-03-14 16:00:00,86490.0
2018-03-14 16:15:00,86570.0
2018-03-14 16:30:00,86640.0
2018-03-14 16:45:00,86720.0
2018-03-14 17:00:00,86565.0
2018-03-14 17:15:00,86595.0
2018-03-14 17:30:00,86570.0
2018-03-14 17:45:00,86480.0
2018-03-15 09:00:00,86155.0
2018-03-15 09:15:00,86140.0
2018-03-15 09:30:00,86130.0
2018-03-15 09:45:00,86125.0
2018-03-15 10:00:00,86090.0
2018-03-15 10:15:00,86380.0
2018-03-15 10:30:00,85880.0
2018-03-15 10:45:00,85635.0
2018-03-15 11:00:00,85605.0
2018-03-15 11:15:00,85650.0
2018-03-15 11:30:00,85755.0
2018-03-15 11:45:00,85800.0
2018-03-15 12:00:00,85985.0
2018-03-15 12:15:00,85865.0
2018-03-15 12:30:00,85770.0
2018-03-15 12:45:00,85820.0
2018-03-15 13:00:00,85920.0
2018-03-15 13:15:00,85750.0
2018-03-15 13:30:00,85755.0
2018-03-15 13:45:00,85700.0
2018-03-15 14:00:00,85690.0
2018-03-15 14:15:00,85455.0
2018-03-15 14:30:00,85430.0
2018-03-15 14:45:00,85280.0
2018-03-15 15:00:00,85280.0
2018-03-15 15:15:00,85345.0
2018-03-15 15:30:00,85290.0
2018-03-15 15:45:00,85385.0
2018-03-15 16:00:00,85425.0
2018-03-15 16:15:00,85480.0
2018-03-15 16:30:00,85485.0
2018-03-15 16:45:00,85465.0
2018-03-15 17:00:00,85500.0
2018-03-15 17:15:00,85555.0
2018-03-15 17:30:00,85540.0
2018-03-15 17:45:00,85700.0
2018-03-16 09:00:00,85540.0
2018-03-16 09:15:00,85610.0
2018-03-16 09:30:00,85665.0
2018-03-16 09:45:00,85705.0
2018-03-16 10:00:00,85340.0
2018-03-16 10:15:00,85295.0
2018-03-16 10:30:00,85700.0
2018-03-16 10:45:00,85775.0
2018-03-16 11:00:00,85845.0
2018-03-16 11:15:00,85910.0
2018-03-16 11:30:00,85825.0
2018-03-16 11:45:00,85840.0
2018-03-16 12:00:00,85625.0
2018-03-16 12:15:00,85710.0
2018-03-16 12:30:00,85830.0
2018-03-16 12:45:00,85635.0
2018-03-16 13:00:00,85580.0
2018-03-16 13:15:00,85465.0
2018-03-16 13:30:00,85475.0
2018-03-16 13:45:00,85460.0
2018-03-16 14:00:00,85475.0
2018-03-16 14:15:00,85435.0
2018-03-16 14:30:00,85405.0
2018-03-16 14:45:00,85440.0
2018-03-16 15:00:00,85340.0
2018-03-16 15:15:00,85385.0
2018-03-16 15:30:00,85515.0
2018-03-16 15:45:00,85405.0
2018-03-16 16:00:00,85335.0
2018-03-16 16:15:00,85450.0
2018-03-16 16:30:00,85375.0
2018-03-16 16:45:00,85210.0
2018-03-16 17:00:00,85235.0
2018-03-16 17:15:00,85265.0
2018-03-16 17:30:00,85115.0
2018-03-16 17:45:00,84925.0
2018-03-19 09:00:00,84755.0
2018-03-19 09:15:00,84740.0
2018-03-19 09:30:00,84585.0
2018-03-19 09:45:00,84495.0
2018-03-19 10:00:00,84435.0
2018-03-19 10:15:00,84610.0
2018-03-19 10:30:00,84515.0
2018-03-19 10:45:00,84840.0
2018-03-19 11:00:00,84810.0
2018-03-19 11:15:00,85060.0
2018-03-19 11:30:00,84935.0
2018-03-19 11:45:00,84640.0
2018-03-19 12:00:00,84555.0
2018-03-19 12:15:00,84620.0
2018-03-19 12:30:00,84325.0
2018-03-19 12:45:00,84325.0
2018-03-19 13:00:00,84265.0
2018-03-19 13:15:00,84345.0
2018-03-19 13:30:00,84205.0
2018-03-19 13:45:00,84210.0
2018-03-19 14:00:00,84155.0
2018-03-19 14:15:00,84210.0
2018-03-19 14:30:00,84330.0
2018-03-19 14:45:00,84365.0
2018-03-19 15:00:00,84315.0
2018-03-19 15:15:00,84370.0
2018-03-19 15:30:00,84375.0
2018-03-19 15:45:00,84455.0
2018-03-19 16:00:00,84410.0
2018-03-19 16:15:00,84380.0
2018-03-19 16:30:00,84290.0
2018-03-19 16:45:00,84395.0
2018-03-19 17:00:00,84385.0
2018-03-19 17:15:00,84485.0
2018-03-19 17:30:00,84580.0
2018-03-19 17:45:00,84585.0
2018-03-20 09:00:00,84845.0
2018-03-20 09:15:00,84785.0
2018-03-20 09:30:00,84730.0
2018-03-20 09:45:00,84700.0
2018-03-20 10:00:00,84785.0
2018-03-20 10:15:00,84515.0
2018-03-20 10:30:00,84515.0
2018-03-20 10:45:00,84290.0
2018-03-20 11:00:00,84265.0
2018-03-20 11:15:00,84315.0
2018-03-20 11:30:00,84305.0
2018-03-20 11:45:00,84425.0
2018-03-20 12:00:00,84485.0
2018-03-20 12:15:00,84745.0
2018-03-20 12:30:00,84755.0
2018-03-20 12:45:00,84710.0
2018-03-20 13:00:00,84775.0
2018-03-20 13:15:00,84715.0
2018-03-20 13:30:00,84700.0
2018-03-20 13:45:00,84805.0
2018-03-20 14:00:00,84720.0
2018-03-20 14:15:00,84695.0
2018-03-20 14:30:00,84525.0
2018-03-20 14:45:00,84490.0
2018-03-20 15:00:00,84540.0
2018-03-20 15:15:00,84605.0
2018-03-20 15:30:00,84555.0
2018-03-20 15:45:00,84495.0
2018-03-20 16:00:00,84665.0
2018-03-20 16:15:00,84540.0
2018-03-20 16:30:00,84505.0
2018-03-20 16:45:00,84565.0
2018-03-20 17:00:00,84630.0
2018-03-20 17:15:00,84745.0
2018-03-20 17:30:00,84635.0
2018-03-20 17:45:00,84605.0
2018-03-21 09:00:00,84645.0
2018-03-21 09:15:00,84685.0
2018-03-21 09:30:00,84650.0
2018-03-21 09:45:00,84730.0
2018-03-21 10:00:00,84525.0
2018-03-21 10:15:00,84645.0
2018-03-21 10:30:00,84575.0
2018-03-21 10:45:00,84680.0
2018-03-21 11:00:00,84830.0
2018-03-21 11:15:00,84780.0
2018-03-21 11:30:00,84985.0
2018-03-21 11:45:00,84995.0
2018-03-21 12:00:00,84915.0
2018-03-21 12:15:00,85050.0
2018-03-21 12:30:00,85075.0
2018-03-21 12:45:00,84950.0
2018-03-21 13:00:00,85010.0
2018-03-21 13:15:00,85015.0
2018-03-21 13:30:00,85010.0
2018-03-21 13:45:00,85090.0
2018-03-21 14:00:00,85015.0
2018-03-21 14:15:00,85025.0
2018-03-21 14:30:00,84955.0
2018-03-21 14:45:00,84975.0
2018-03-21 15:00:00,85380.0
2018-03-21 15:15:00,85175.0
2018-03-21 15:30:00,84920.0
2018-03-21 15:45:00,84990.0
2018-03-21 16:00:00,85450.0
2018-03-21 16:15:00,85335.0
2018-03-21 16:30:00,85415.0
2018-03-21 16:45:00,85445.0
2018-03-21 17:00:00,85430.0
2018-03-21 17:15:00,85440.0
2018-03-21 17:30:00,85470.0
2018-03-21 17:45:00,85550.0
2018-03-22 09:00:00,85695.0
2018-03-22 09:15:00,85595.0
2018-03-22 09:30:00,85410.0
2018-03-22 09:45:00,85370.0
2018-03-22 10:00:00,85265.0
2018-03-22 10:15:00,85220.0
2018-03-22 10:30:00,85440.0
2018-03-22 10:45:00,85295.0
2018-03-22 11:00:00,85305.0
2018-03-22 11:15:00,84990.0
2018-03-22 11:30:00,84985.0
2018-03-22 11:45:00,85005.0
2018-03-22 12:00:00,84955.0
2018-03-22 12:15:00,84920.0
2018-03-22 12:30:00,84885.0
2018-03-22 12:45:00,84955.0
2018-03-22 13:00:00,84980.0
2018-03-22 13:15:00,85205.0
2018-03-22 13:30:00,85115.0
2018-03-22 13:45:00,85205.0
2018-03-22 14:00:00,85370.0
2018-03-22 14:15:00,85610.0
2018-03-22 14:30:00,85740.0
2018-03-22 14:45:00,85800.0
2018-03-22 15:00:00,85830.0
2018-03-22 15:15:00,85665.0
2018-03-22 15:30:00,85610.0
2018-03-22 15:45:00,85420.0
2018-03-22 16:00:00,85325.0
2018-03-22 16:15:00,84850.0
2018-03-22 16:30:00,84655.0
2018-03-22 16:45:00,84680.0
2018-03-22 17:00:00,84955.0
2018-03-22 17:15:00,84865.0
2018-03-22 17:30:00,84605.0
2018-03-22 17:45:00,84580.0
2018-03-23 09:00:00,84355.0
2018-03-23 09:15:00,84280.0
2018-03-23 09:30:00,84465.0
2018-03-23 09:45:00,84390.0
2018-03-23 10:00:00,84460.0
2018-03-23 10:15:00,84790.0
2018-03-23 10:30:00,84720.0
2018-03-23 10:45:00,84935.0
2018-03-23 11:00:00,85040.0
2018-03-23 11:15:00,85065.0
2018-03-23 11:30:00,85190.0
2018-03-23 11:45:00,85300.0
2018-03-23 12:00:00,85265.0
2018-03-23 12:15:00,85240.0
2018-03-23 12:30:00,85000.0
2018-03-23 12:45:00,84640.0
2018-03-23 13:00:00,84495.0
2018-03-23 13:15:00,84685.0
2018-03-23 13:30:00,84490.0
2018-03-23 13:45:00,84610.0
2018-03-23 14:00:00,84920.0
2018-03-23 14:15:00,85240.0
2018-03-23 14:30:00,85500.0
2018-03-23 14:45:00,85740.0
2018-03-23 15:00:00,85600.0
2018-03-23 15:15:00,85715.0
2018-03-23 15:30:00,85675.0
2018-03-23 15:45:00,85230.0
2018-03-23 16:00:00,85365.0
2018-03-23 16:15:00,85365.0
2018-03-23 16:30:00,85070.0
2018-03-23 16:45:00,84735.0
2018-03-23 17:00:00,84880.0
2018-03-23 17:15:00,84925.0
2018-03-23 17:30:00,84870.0
2018-03-23 17:45:00,85005.0
2018-03-26 09:00:00,85845.0
2018-03-26 09:15:00,85725.0
2018-03-26 09:30:00,85700.0
2018-03-26 09:45:00,85780.0
2018-03-26 10:00:00,85810.0
2018-03-26 10:15:00,85710.0
2018-03-26 10:30:00,85565.0
2018-03-26 10:45:00,85435.0
2018-03-26 11:00:00,85350.0
2018-03-26 11:15:00,85300.0
2018-03-26 11:30:00,85370.0
2018-03-26 11:45:00,85155.0
2018-03-26 12:00:00,85050.0
2018-03-26 12:15:00,85015.0
2018-03-26 12:30:00,85155.0
2018-03-26 12:45:00,85050.0
2018-03-26 13:00:00,84855.0
2018-03-26 13:15:00,84950.0
2018-03-26 13:30:00,84820.0
2018-03-26 13:45:00,84830.0
2018-03-26 14:00:00,85075.0
2018-03-26 14:15:00,84985.0
2018-03-26 14:30:00,84980.0
2018-03-26 14:45:00,85055.0
2018-03-26 15:00:00,85170.0
2018-03-26 15:15:00,85205.0
2018-03-26 15:30:00,85220.0
2018-03-26 15:45:00,85145.0
2018-03-26 16:00:00,85195.0
2018-03-26 16:15:00,85380.0
2018-03-26 16:30:00,85325.0
2018-03-26 16:45:00,85460.0
2018-03-26 17:00:00,85515.0
2018-03-26 17:15:00,85510.0
2018-03-26 17:30:00,85760.0
2018-03-26 17:45:00,85715.0
2018-03-27 09:00:00,85860.0
2018-03-27 09:15:00,85800.0
2018-03-27 09:30:00,85715.0
2018-03-27 09:45:00,85645.0
2018-03-27 10:00:00,85405.0
2018-03-27 10:15:00,85480.0
2018-03-27 10:30:00,85370.0
2018-03-27 10:45:00,85215.0
2018-03-27 11:00:00,84960.0
2018-03-27 11:15:00,84995.0
2018-03-27 11:30:00,85065.0
2018-03-27 11:45:00,85085.0
2018-03-27 12:00:00,85035.0
2018-03-27 12:15:00,85175.0
2018-03-27 12:30:00,85340.0
2018-03-27 12:45:00,85400.0
2018-03-27 13:00:00,85385.0
2018-03-27 13:15:00,85160.0
2018-03-27 13:30:00,85150.0
2018-03-27 13:45:00,85285.0
2018-03-27 14:00:00,85355.0
2018-03-27 14:15:00,84995.0
2018-03-27 14:30:00,85140.0
2018-03-27 14:45:00,84950.0
2018-03-27 15:00:00,84810.0
2018-03-27 15:15:00,84580.0
2018-03-27 15:30:00,84630.0
2018-03-27 15:45:00,84425.0
2018-03-27 16:00:00,84315.0
2018-03-27 16:15:00,84155.0
2018-03-27 16:30:00,83820.0
2018-03-27 16:45:00,83925.0
2018-03-27 17:00:00,84080.0
2018-03-27 17:15:00,83925.0
2018-03-27 17:30:00,83910.0
2018-03-27 17:45:00,83820.0
2018-03-28 09:00:00,84085.0
2018-03-28 09:15:00,84080.0
2018-03-28 09:30:00,83805.0
2018-03-28 09:45:00,83480.0
2018-03-28 10:00:00,83460.0
2018-03-28 10:15:00,83705.0
2018-03-28 10:30:00,83230.0
2018-03-28 10:45:00,83610.0
2018-03-28 11:00:00,83440.0
2018-03-28 11:15:00,83455.0
2018-03-28 11:30:00,83390.0
2018-03-28 11:45:00,83345.0
2018-03-28 12:00:00,83430.0
2018-03-28 12:15:00,83405.0
2018-03-28 12:30:00,83480.0
2018-03-28 12:45:00,83465.0
2018-03-28 13:00:00,83740.0
2018-03-28 13:15:00,83630.0
2018-03-28 13:30:00,83710.0
2018-03-28 13:45:00,83490.0
2018-03-28 14:00:00,83680.0
2018-03-28 14:15:00,83820.0
2018-03-28 14:30:00,83825.0
2018-03-28 14:45:00,83805.0
2018-03-28 15:00:00,83710.0
2018-03-28 15:15:00,83835.0
2018-03-28 15:30:00,83945.0
2018-03-28 15:45:00,84010.0
2018-03-28 16:00:00,83845.0
2018-03-28 16:15:00,84075.0
2018-03-28 16:30:00,84075.0
2018-03-28 16:45:00,84100.0
2018-03-28 17:00:00,84195.0
2018-03-28 17:15:00,84200.0
2018-03-28 17:30:00,84235.0
2018-03-28 17:45:00,84135.0
2018-03-29 09:00:00,84435.0
2018-03-29 09:15:00,84535.0
2018-03-29 09:30:00,84555.0
2018-03-29 09:45:00,84370.0
2018-03-29 10:00:00,84690.0
2018-03-29 10:15:00,84720.0
2018-03-29 10:30:00,84780.0
2018-03-29 10:45:00,84805.0
2018-03-29 11:00:00,84915.0
2018-03-29 11:15:00,85020.0
2018-03-29 11:30:00,85125.0
2018-03-29 11:45:00,85210.0
2018-03-29 12:00:00,85185.0
2018-03-29 12:15:00,85360.0
2018-03-29 12:30:00,85345.0
2018-03-29 12:45:00,85415.0
2018-03-29 13:00:00,85335.0
2018-03-29 13:15:00,85455.0
2018-03-29 13:30:00,85400.0
2018-03-29 13:45:00,85595.0
2018-03-29 14:00:00,85555.0
2018-03-29 14:15:00,85575.0
2018-03-29 14:30:00,85720.0
2018-03-29 14:45:00,85815.0
2018-03-29 15:00:00,85830.0
2018-03-29 15:15:00,85870.0
2018-03-29 15:30:00,85955.0
2018-03-29 15:45:00,85865.0
2018-03-29 16:00:00,85975.0
2018-03-29 16:15:00,85920.0
2018-03-29 16:30:00,85815.0
2018-03-29 16:45:00,85800.0
2018-03-29 17:00:00,85600.0
2018-03-29 17:15:00,85680.0
2018-03-29 17:30:00,85610.0
2018-03-29 17:45:00,85800.0
2018-04-02 09:00:00,85400.0
2018-04-02 09:15:00,85355.0
2018-04-02 09:30:00,85335.0
2018-04-02 09:45:00,85475.0
2018-04-02 10:00:00,85230.0
2018-04-02 10:15:00,85520.0
2018-04-02 10:30:00,85780.0
2018-04-02 10:45:00,85740.0
2018-04-02 11:00:00,85545.0
2018-04-02 11:15:00,85870.0
2018-04-02 11:30:00,85710.0
2018-04-02 11:45:00,85315.0
2018-04-02 12:00:00,85285.0
2018-04-02 12:15:00,85340.0
2018-04-02 12:30:00,85070.0
2018-04-02 12:45:00,85195.0
2018-04-02 13:00:00,84990.0
2018-04-02 13:15:00,85115.0
2018-04-02 13:30:00,85290.0
2018-04-02 13:45:00,85270.0
2018-04-02 14:00:00,85220.0
2018-04-02 14:15:00,85035.0
2018-04-02 14:30:00,84975.0
2018-04-02 14:45:00,84795.0
2018-04-02 15:00:00,84725.0
2018-04-02 15:15:00,84490.0
